gsea_outputs/outputs_actual_glass/GLSS.SM.R066_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258875437/gsea_report_for_na_neg_1623258875437.tsv:JARID2	JARID2	Details ...	3414	-0.19657747	-0.80358946	1.0	1.0	1.0	5281	tags=26%, list=28%, signal=30%	
gsea_outputs/outputs_actual_glass/GLSS.SM.R068_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258875516/gsea_report_for_na_pos_1623258875516.tsv:JARID2	JARID2	Details ...	3414	0.34075958	1.0666014	0.056	0.056	0.056	3928	tags=24%, list=21%, signal=25%	
gsea_outputs/outputs_actual_glass/GLSS.SM.R080_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258875424/gsea_report_for_na_neg_1623258875424.tsv:JARID2	JARID2	Details ...	3414	-0.27319583	-1.117656	0.02	0.02	0.02	3900	tags=25%, list=20%, signal=26%	
gsea_outputs/outputs_actual_glass/GLSS.SM.R083_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258875513/gsea_report_for_na_neg_1623258875513.tsv:JARID2	JARID2	Details ...	3414	-0.24452814	-1.1031748	0.03437816	0.03437816	0.034	3967	tags=26%, list=21%, signal=27%	
gsea_outputs/outputs_actual_glass/GLSS.SM.R088_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258889433/gsea_report_for_na_pos_1623258889433.tsv:JARID2	JARID2	Details ...	3414	0.28617832	1.3152686	0.0	0.0	0.0	2943	tags=23%, list=15%, signal=23%	
gsea_outputs/outputs_actual_glass/GLSS.SM.R093_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258889415/gsea_report_for_na_pos_1623258889415.tsv:JARID2	JARID2	Details ...	3414	0.22665747	---	---	1.0	0.0	2303	tags=20%, list=12%, signal=19%	
gsea_outputs/outputs_actual_glass/GLSS.SM.R103_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258889185/gsea_report_for_na_neg_1623258889185.tsv:JARID2	JARID2	Details ...	3414	-0.26901287	-1.2041256	0.0	0.0	0.0	4619	tags=27%, list=24%, signal=29%	
gsea_outputs/outputs_actual_glass/TCGA.06.0125_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258889058/gsea_report_for_na_pos_1623258889058.tsv:JARID2	JARID2	Details ...	3414	0.36991867	1.8916872	0.0	0.0	0.0	3245	tags=30%, list=17%, signal=29%	
gsea_outputs/outputs_actual_glass/TCGA.06.0210_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258888987/gsea_report_for_na_pos_1623258888987.tsv:JARID2	JARID2	Details ...	3414	0.3915255	1.6104171	0.0	0.0	0.0	3724	tags=31%, list=19%, signal=31%	
gsea_outputs/outputs_actual_glass/TCGA.14.1034_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258913780/gsea_report_for_na_pos_1623258913780.tsv:JARID2	JARID2	Details ...	3414	0.2629923	1.0164644	0.375	0.375	0.375	3157	tags=19%, list=17%, signal=18%	
gsea_outputs/outputs_actual_glass/TCGA.19.0957_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258913845/gsea_report_for_na_pos_1623258913845.tsv:JARID2	JARID2	Details ...	3414	0.38325852	1.4676692	0.0	0.0	0.0	3994	tags=30%, list=21%, signal=31%	
gsea_outputs/outputs_actual_glass/TCGA.19.4065_GTRD_1000_weighted_actual_glass.GseaPreranked.1623258913778/gsea_report_for_na_pos_1623258913778.tsv:JARID2	JARID2	Details ...	3414	0.43640968	1.9130504	0.0	0.0	0.0	3267	tags=30%, list=17%, signal=30%	
