Gene	TCGA-19-4065	GLSS-HF-B972	GLSS-19-0266	GLSS-MD-0023	GLSS-HF-6658	GLSS-CU-R019	GLSS-HF-2548	GLSS-HF-3050	GLSS-19-0268	GLSS-SM-R093	GLSS-19-0271	GLSS-CU-R004	GLSS-19-0273	GLSS-SM-R063	GLSS-CU-P102	GLSS-19-0270	GLSS-MD-LP04	GLSS-MD-0022	GLSS-19-0272	GLSS-SM-R103	GLSS-SM-R080	GLSS-SM-R066	GLSS-SM-R088	GLSS-MD-0035	TCGA-06-0125	GLSS-19-0274	GLSS-HF-57AE	GLSS-19-0267	GLSS-HF-EE74	GLSS-HF-6504	TCGA-06-0210	GLSS-19-0277	GLSS-SM-R060	GLSS-19-0276	GLSS-SM-R068	GLSS-19-0278	GLSS-19-0280	GLSS-HK-0003	GLSS-CU-P069	GLSS-HF-DF35	GLSS-CU-P055	GLSS-MD-0042	TCGA-14-1034	GLSS-CU-P003	GLSS-SM-R064	GLSS-SM-R083	TCGA-19-0957	GLSS-19-0275	GLSS-HK-0001	GLSS-19-0269	GLSS-CU-P046	GLSS-MD-0026	GLSS-SM-R065	GLSS-HF-9A7A
HIC1	-4.5075464	-3.8585536	3.8471823	-5.5414987	-5.4010696	-4.572336	-4.5907617	-4.1653624	4.073968	-3.9677594	3.9541156	-6.1827674	3.9866667	-3.955477	-6.0414295	4.190826	-4.9056296	-5.0716877	4.0311174	-4.1791625	-3.4934034	-4.5398617	-3.5980916	-5.121203	-6.0093894	4.1606116	-5.7662797	3.6333103	-4.8428245	-4.8003683	-3.745668	3.9755657	-3.7818487	-4.6222672	3.8882866	4.131645	4.0719748	-3.0051403	-4.6278086	2.4341633	-5.9401016	-4.679844	-5.12516	-4.924705	-1.9459745	3.672297	3.813213	4.0956745	-3.9534338	3.862657	-4.307441	-3.3848526	-4.115344	-4.945619
HIF1A	-14.253902	-11.838577	-13.06796	-11.464893	-15.979002	-13.625261	-12.774059	-14.518571	12.696233	-11.990237	12.744995	-14.269767	12.939602	-14.885578	-11.185011	13.474824	-12.367895	-14.667301	13.330719	-8.852101	-14.340824	-10.232797	-16.218195	-10.316395	-16.453426	12.609696	-16.356361	11.8903055	-12.6669855	-13.887368	-15.991391	12.765003	-13.252099	12.51048	13.074505	-14.031279	13.21418	-12.102304	-13.677868	-13.722648	-15.977604	-14.48331	-18.066978	-17.896534	-9.317626	-10.080783	12.59541	13.296773	-14.38147	12.846347	-14.520302	-14.493128	-7.3422637	-15.4687195
HINFP	-2.936217	-3.1380873	-2.897981	-2.1357944	-2.6548963	-3.3820913	-3.6356761	-3.7121484	-3.0217175	-2.9734945	-2.830885	-2.4328496	-3.1008406	-2.6536648	-2.3418467	-3.2734566	-3.0515146	-2.689893	-2.9011598	-2.6889615	-2.989021	-2.2897854	-3.3936625	-1.1819627	-2.9066243	-3.3472512	-4.4193697	-3.3478327	-2.753667	-3.3966727	-3.8563025	-3.573757	-2.2006068	-2.4684043	-2.2389114	-2.5869405	-3.281825	-3.3857613	-3.2111588	-2.7114296	-3.5918314	-2.798649	-4.1090198	-3.8516288	-1.9298997	-2.398586	-3.4809785	-2.503682	-3.643933	-3.4569306	-3.4753656	-3.7044342	-2.0960674	-4.0648246
HIRA	-14.395439	-15.715263	-14.973435	-10.743078	-16.869402	-14.597378	-13.860604	-15.643854	-13.948158	-10.305218	-12.948192	-11.996462	-13.69783	-15.010101	-11.497644	-13.69579	-15.662687	-13.654668	-10.399157	-8.127173	-13.296178	-8.413582	-16.419125	-8.846557	-15.8947525	-12.690859	-18.425936	-13.304904	-14.056586	-17.861032	-16.828192	-12.78639	-11.402044	-14.004198	-10.168348	-16.036697	-16.127975	-14.392139	-15.187345	-15.229944	-16.824501	-14.341171	-17.86132	-18.402685	-7.566262	-10.158144	-11.9472685	-12.426839	-15.233041	-13.109945	-16.250843	-13.6131735	-8.565157	-16.193605
HIST1H1T	-1.1959989	-0.95867044	-1.3231459	-0.8950587	-1.467913	-1.9981762	-1.4775681	-1.3293153	-1.0134221	-0.9949839	-1.5195156	-0.48394048	-1.385308	-1.3508266	1.4445897	-1.4392554	-1.4546849	-1.2897563	-1.1246399	-0.66746974	-1.1758192	-1.2120109	-1.2258244	-1.6354283	1.0650805	-1.5744277	-1.3249031	-1.8337909	-1.5418584	-1.4926267	-1.349203	-1.3431313	0.71706015	-1.3194373	1.2681233	-1.18475	-1.5462451	-1.5077521	1.2264103	-1.4639322	-0.7734343	-1.0555432	-0.6370537	-1.9137611	0.6492081	-0.7330619	-2.234426	-1.5592386	-1.3150836	-1.9077073	-1.5212572	-1.5384551	1.3020885	-1.4948063
HJURP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMBOX1	-4.56376	-4.6706614	-4.338064	-2.5418673	-4.56421	-4.2922597	-3.2934337	-4.652938	-3.6435847	-3.2568884	-4.472693	-2.4237	-4.36449	-4.109664	-3.4529915	-3.5344038	-4.445974	-4.1235566	-2.8638082	-1.7516935	-3.9012709	3.2741659	-4.6291223	-3.0726686	-4.624892	-4.291816	-5.43973	-4.2667503	-3.6260552	-4.9312677	-4.665718	-4.3912077	-3.668854	-3.4329176	-4.3763657	-5.4481354	-4.989481	-3.189282	-3.755057	-4.1974077	-4.2076383	-4.618298	-4.6238127	-3.812745	-1.7921754	-3.5640583	-3.6920998	-3.4577675	-4.216716	-3.3553667	-4.8965187	-5.5729938	-1.708721	-4.1445575
HMCES	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMG20A	-4.768082	-4.4183955	-3.9115877	-2.9356477	-4.152728	-4.0959396	-3.94005	-4.9260087	-4.0487137	-2.9735017	-3.706727	-3.5077732	-3.8694339	-4.1981273	-3.8126466	-4.1769457	-4.40437	-3.6841652	-3.2013156	-2.4642339	-4.134933	-2.0412505	-4.4487586	-1.9871116	-4.115939	-4.209511	-5.0092516	-3.857443	-4.568316	-4.8433537	-4.803971	-4.2043304	-2.5542936	-4.1002445	-2.375482	-4.28669	-4.7188582	-3.5590267	-3.6705763	-3.360402	-4.4429245	-4.1925006	-4.676875	-4.611814	-1.7482926	-3.068443	-3.4602213	-3.6490967	-4.2083945	-3.8622367	-3.661791	-4.4766464	-2.7161634	-4.507959
HMGA1	-1.2590355	1.0042107	-1.7094994	-1.3005131	-1.6426047	0.86656165	1.8949614	-1.6850492	-1.5481071	2.2865453	1.1463683	-0.9652376	-1.5122839	1.090834	1.1624337	-1.0859718	-1.117107	-1.8161875	-1.0511613	-0.85781324	-2.4566474	2.5187104	-1.925814	-3.2285957	-1.1871308	1.3490205	1.1400471	-1.546528	-0.76142126	-1.333343	-2.0285347	1.1747564	1.6952454	1.20751	1.5440537	-1.1734585	-1.3981112	-1.1362605	-1.7684788	-1.6637311	-1.7289746	-2.1000178	-1.1423312	-1.3943132	-1.4482193	-1.3546057	1.4218593	-1.15873	-1.18368	-1.1671147	-2.0908716	-2.0155008	1.5881358	1.1056867
HMGA2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMGB1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HMGB2	-1.9198165	-3.5124292	-2.4057577	-1.9295205	-2.7918036	-2.6039872	-1.9236977	-2.4485953	-2.4126067	-2.2516174	-2.4886632	-1.4041774	-2.4188585	-2.445553	-1.7315376	-2.40767	-2.806582	-2.7277224	-2.16442	-1.7558378	-2.2568288	2.0534763	-2.2981093	-1.3039321	-3.2527707	-1.5568156	-3.2925951	-2.4766328	-2.7742426	-3.8011189	-2.440109	-2.6467488	-2.5245345	-2.049529	-2.732196	-2.5912602	-3.592246	-2.1788216	-2.7631023	-3.2468636	-2.9744344	-1.6714708	-2.2873921	-3.2799485	-1.2415797	-3.0684369	-2.5640445	-2.2786088	-3.1733978	-2.2773335	-3.28987	-2.561862	-1.6464226	-2.784899
HNF1A	-2.5090775	-1.5870671	2.3027081	-2.4147031	-1.825657	-1.8669295	-2.5226233	-2.8343515	2.265505	-1.5041614	2.339576	-2.443521	2.118409	-2.6991646	-1.7547503	2.266083	-1.1978918	-2.5346713	2.2258313	-2.0434985	-2.0193517	-1.8780442	-2.3204534	-2.8388796	-2.735082	2.5913875	-2.341081	1.9853649	-2.2841618	-2.672378	-2.875538	2.4560425	-2.2818027	2.1545742	2.52414	2.452189	2.446367	-2.0123336	-2.5379703	1.6670111	-3.2905128	-3.162917	-3.0433714	-2.8129764	-1.4737649	-2.1919272	2.1277094	2.0592632	-2.1550717	2.2141368	-2.5339887	-3.0628936	-1.8805856	-2.4241662
HNF1B	-3.9455192	-4.452544	-3.2192967	-3.3602467	-3.9846451	-3.9315703	-3.4301858	-4.2601976	-2.8987877	-2.2916696	-2.6936212	-2.9705229	-3.4312778	-3.622558	-2.6707385	-3.1559255	-2.9263134	-3.697913	2.5319738	-1.7902578	-3.6456976	-2.1451094	-4.1266575	-2.8515115	-3.539184	-3.0371628	-4.911779	-3.051495	-4.055396	-4.8185515	-3.797235	-3.0084474	-2.6596906	-3.136402	-2.4743977	-3.6289496	-4.3285627	-3.636988	-4.2012086	-3.2755413	-4.005576	-4.147515	-4.0979123	-4.270327	-2.4150383	-3.4612546	-3.003157	-2.839771	-4.3639894	-3.152735	-4.290978	-3.5795379	-1.6943338	-4.360388
HNF4A	-14.802189	-15.226605	-13.122476	-12.40035	-15.492339	-15.157841	-14.0712595	-15.46729	-12.483901	-10.900804	-12.413111	-12.534361	-12.201555	-15.060985	-10.980192	-11.405986	-14.044414	-13.530417	10.519992	-8.985902	-13.622637	-9.506442	-16.491762	-8.922183	-15.524854	-11.260404	-18.488098	-12.861873	-13.196548	-15.9582815	-15.93192	-11.644469	-12.369939	-11.055466	10.852235	-13.061985	-13.560496	-13.025154	-14.803304	-14.396821	-16.196436	-14.476936	-17.247824	-17.33115	-8.312614	-9.97306	-9.868006	-11.170455	-15.65772	-12.702396	-15.346245	-13.592603	-9.01613	-15.946882
HNF4G	-3.4917543	-3.447597	-3.387521	-4.3786955	-3.8417888	-4.180574	-3.416271	-3.30783	3.031875	-2.5331905	3.085008	-4.3905244	-2.9108622	-4.2766776	-3.3988419	3.1088355	-3.0537653	-4.503707	2.9566104	-3.871357	-3.5303664	-2.8950467	-4.610931	-4.4231906	-4.4403114	3.0434604	-4.6116323	-3.176689	-3.3126495	-3.45218	-3.6464825	3.054404	-3.7292166	3.1258636	3.3882482	3.0878012	3.2350385	-3.2795663	-4.35623	-2.3438187	-4.889288	-3.791296	-5.2303367	-4.8056602	-2.3597	-2.4560862	2.7782829	3.2915719	-2.9595199	2.932575	-4.242112	-3.60109	-2.9347198	-3.466301
HNRNPH1	-2.0229595	-2.0605783	-1.8798089	-1.4075241	-2.2192616	-2.5405388	-1.6711878	-1.7248286	-1.8818921	-1.7469548	-2.1639123	-1.5505201	-1.73811	-1.4969554	-1.472559	-1.3041022	-2.3103385	-1.4382542	1.548157	1.2879574	-2.532331	0.8535642	-1.5385243	0.9885956	-1.6558534	-1.1305282	-1.4764972	-2.7830899	-2.0519176	-1.6201072	-2.0835493	-1.1595448	-1.3333632	-2.4825423	-1.9157044	-1.186592	-2.5623612	-1.959053	-1.4195163	-1.5068842	-2.1114187	-1.4245892	-2.723587	-1.8309711	-0.8558657	-1.8382076	-0.9673617	-1.3198647	-1.7149853	-2.1020281	-1.4537891	-1.7083038	1.1663262	-1.930684
HNRNPK	-6.6846247	-5.368437	-7.0280533	-5.722147	-8.045618	-6.2078853	-6.4928513	-5.734226	-5.0365644	-5.47964	-5.368645	-6.9027066	-6.1203213	-7.1981926	-5.78198	-7.144492	-6.771071	-7.224348	-4.6607103	-4.308868	-5.7423677	-5.2466006	-8.360894	-5.079257	-7.2445908	-6.02885	-6.858742	-4.6904716	-5.767095	-7.8122234	-6.7882757	-6.42261	-4.747078	-5.392695	4.6730075	-7.3734016	-6.123511	-6.375929	-7.041776	-6.8340693	-8.151424	-7.221195	-10.360327	-8.912353	-4.189027	-4.269282	-6.0766015	-4.752596	-6.778351	-5.971581	-6.6327386	-5.9427304	-3.523458	-6.917191
HNRNPL	-8.114476	-7.290419	-7.305654	-6.3511486	-8.196445	-8.280178	-7.708507	-7.7595615	-6.146637	-6.2627997	-6.4682527	-7.3619223	-6.745162	-7.0800843	-6.3184733	-7.3534045	-7.8773518	-7.2090573	-5.1561418	-5.3887267	-6.4914117	-5.7288795	-8.300544	-4.029462	-6.9598355	-5.5908256	-9.87994	-6.3067856	-6.6902637	-8.282519	-7.323799	-6.744512	-4.4042997	-6.169814	-4.4870033	-7.3753777	-6.8999686	-7.1066546	-7.4505696	-6.9386644	-9.045373	-7.195362	-10.491653	-9.245322	-3.68623	-4.5985985	-5.8190794	-6.0823393	-7.48575	-6.188401	-8.704991	-5.4827247	-4.725724	-7.4241943
HNRNPLL	-15.975776	-16.453545	-15.276712	-9.979224	-17.67026	-14.774231	-15.638418	-15.662872	-14.459237	-11.758424	-15.619695	-10.820323	-14.917435	-15.384651	-10.569466	-14.9952345	-15.068205	-13.261901	-11.838617	-8.346573	-15.960183	-8.166767	-18.012325	-8.283596	-15.699918	-14.329039	-18.675695	-14.275979	-14.541508	-17.605844	-17.63632	-15.418581	-12.424755	-14.382749	-11.96917	-16.14119	-17.007656	-13.044	-15.198969	-16.676842	-16.6162	-15.510762	-18.301352	-18.537586	-9.352531	-12.400744	-13.168062	-13.106188	-16.359735	-15.146737	-15.958579	-14.790813	-8.506449	-17.537004
HNRNPUL1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HOXA9	-4.0332737	-2.9512777	-3.4008374	-2.8546882	-3.457281	-2.7102396	-2.4334052	-4.500757	-2.4167693	-2.084053	-2.9897738	-1.7677094	-3.029599	-4.279783	-3.6067984	-2.2869134	-3.4354596	-4.3106446	2.2826393	1.6651989	-4.45432	4.708774	-3.584824	-5.559285	-4.0870814	-2.830431	-4.4725175	-2.234574	-2.9711118	-3.582502	-4.2168527	-2.3999853	-3.3508065	-2.9476683	-3.7096276	-3.7619445	-3.583788	-3.041346	-4.6624866	-3.5495794	-4.3052435	-5.5965543	-4.119323	-3.3560052	-3.2015476	-3.6142378	-3.0022573	-2.6779604	-3.7441738	-3.239045	-4.362137	-4.3717384	-2.4757411	-3.591117
HOXB13	-10.801873	-9.929578	-9.689933	-7.5799456	-11.558714	-9.236892	-8.998718	-11.912516	-8.3468275	-7.952014	-9.127127	-7.6195464	-8.934539	-11.467387	-7.260578	-7.7916026	-10.2661085	-10.546038	7.2698827	-4.8476443	-11.894854	6.591651	-13.105007	-7.7613716	-11.895582	-9.463404	-13.285466	-8.879019	-8.794072	-11.360239	-12.729798	-8.303471	-10.541434	-7.56553	-8.748476	-10.933828	-10.558877	-9.261838	-10.395985	-11.859088	-11.3264	-11.545506	-12.503632	-12.852852	-7.0545897	-9.693023	-8.267551	7.237847	-11.949305	-8.837039	-11.345926	-11.546619	-5.741819	-11.459652
HOXC11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HOXC5	-2.0129876	-3.1117415	-1.9295461	-1.9970119	-2.090599	-1.8883523	-2.4821143	-2.1097791	-1.8745073	-1.8656015	-1.4862839	-2.7057323	-2.1847417	-1.851837	-2.0222378	-2.341624	-2.897344	-1.9950086	1.587623	-1.7460325	-1.9757822	-1.3299055	-2.354132	-1.8308808	-2.5745707	-1.8998854	-3.0263417	-1.9606618	-1.7984731	-2.9165301	-2.503865	-1.9694428	-2.0205028	-1.4894109	-1.779643	-1.8910029	-2.9036515	-2.291225	-2.350425	1.2967819	-2.8795626	-2.602765	-3.4667106	-3.1137545	0.93833715	1.2742906	-1.8844522	-2.5494802	-2.3034675	-2.1774359	-2.9136767	-2.613832	-1.9182463	-2.1999023
HSD17B8	-0.6438618	2.047309	4.070932	4.968971	4.04202	1.1976552	2.592768	3.3635802	5.3790894	-1.6337352	2.6148417	-1.2111392	4.4400263	2.9815419	3.008003	1.9281194	-0.7103707	3.5264246	3.2001157	3.5166984	1.397457	1.8841395	1.8478804	2.1519594	3.6996398	-1.0215217	2.0138173	3.2894166	3.6866863	3.2789698	2.6300507	0.948608	-2.3004606	4.977431	2.5022845	1.0584773	2.675802	3.7213714	4.9255786	3.143157	4.3167906	3.228302	0.91480994	2.5883796	-1.9650832	-1.2653029	1.9779483	4.859078	3.946447	4.093683	3.437805	2.8177772	4.1084986	0.9495854
HSF1	-10.642963	-11.62213	-10.71027	-8.029844	-12.141726	-10.525344	-10.941366	-10.72126	-10.083955	-7.2275333	-9.988546	-8.046715	-10.254796	-10.773361	-7.8099236	-9.387305	-10.606934	-9.526095	-8.767938	-5.916849	-9.475426	-6.0210547	-12.296167	-5.583932	-10.21249	-9.691923	-13.386529	-9.264642	-9.494302	-13.469754	-12.407008	-9.741146	-7.673407	-9.595446	-7.0535173	-10.405756	-11.745628	-9.242138	-10.317573	-11.760851	-11.835645	-10.707891	-12.995157	-12.954231	-5.4737654	-7.7884636	-8.76601	-9.534046	-12.141181	-9.828452	-11.477291	-9.259688	-6.3753033	-12.031794
HSF2	-1.893972	-1.5275244	-1.0966372	-0.9142585	-1.2685046	-1.9255582	-1.4623299	-0.9378219	-1.9547975	-1.2870051	-1.4530542	-1.0252018	-1.8943462	-1.2632543	1.0453527	-1.0862283	-1.826615	-1.1280746	-0.91589534	0.584264	-1.6065686	1.2080317	-1.8006713	0.9526313	-1.5553715	-1.4654579	-2.541246	-1.2395356	-1.677861	-2.1853547	-1.8265259	-1.039873	-1.0888475	-0.8487114	-1.0798831	-1.5581445	-1.5791638	-1.5359021	-1.3653147	-1.99096	-1.5842203	-1.085595	-1.492513	-0.99437344	-0.92588294	-0.8748189	-1.5649483	-1.1660206	-1.4702348	-2.0571437	-1.5889854	-1.6900679	-0.9933811	-1.8396264
ID3	-4.300067	-4.940754	-4.7644815	-2.8270009	-4.5402136	-6.191387	-4.613124	-4.768369	-4.4468875	-3.3483677	-4.923239	-2.950728	-4.210826	-4.426638	-3.220583	-4.987645	-5.2571826	-3.6955907	-4.3716354	-2.3253312	-3.6367996	-2.269438	-5.0084696	-2.0845578	-3.416087	-4.29625	-5.5317793	-4.697868	-4.124372	-5.686456	-4.9472127	-5.796094	-3.0666566	-5.5391517	-2.2436314	-4.27445	-4.623379	-4.0781264	-4.4596334	-4.2512608	-5.293168	-4.3278794	-5.1431227	-5.6657085	-2.516226	-3.5532405	-4.369952	-4.4472437	-4.41753	-4.230675	-5.126124	-3.4429038	-2.5251036	-4.361524
IKZF1	-14.486381	-14.7592945	-12.641575	-11.696137	-15.255328	-14.599666	-13.0220175	-14.556156	-11.108933	-11.380755	-11.298964	-12.938999	-12.527938	-14.930709	-11.858506	10.477183	-13.241339	-13.5780115	10.460437	-9.50442	-13.451713	-9.567302	-14.900648	-9.66993	-14.739982	9.891544	-17.29714	-11.754455	-14.097261	-15.960702	-15.069682	-10.512679	-12.052596	-11.468192	-10.278226	-12.959083	-12.2584095	-10.351543	-13.782881	-12.66089	-15.296672	-13.875	-16.162804	-15.763437	-8.253832	-8.367831	9.649393	-10.600307	-14.028124	-11.846904	-14.206246	-13.114643	-8.866006	-16.068562
IKZF2	-5.865218	-5.9877043	-4.904262	-4.754365	-5.74931	-5.0081186	-4.4232106	-5.6672835	-4.2930984	-3.5546615	-4.450566	-5.102647	-5.3221273	-6.059086	-5.3456073	-3.4384272	-5.075394	-5.823717	-4.096353	-3.3678658	-5.5324764	-3.9093206	-5.1387	-5.214744	-5.759959	-3.0658257	-7.016899	-5.3092813	-6.086663	-6.249209	-4.706349	-3.7220216	-4.234031	-4.3801703	-4.222487	-4.4298587	-4.887922	-2.8082237	-4.8661647	-3.9092078	-5.4587107	-6.0880904	-5.870256	-4.5511837	-2.7129536	2.8927574	2.8531585	-5.2162943	-4.965336	-4.042201	-5.822336	-5.392741	-4.530762	-5.7645574
ILF3	-4.293512	-3.1816227	-3.555665	-2.7214718	-3.8638399	-3.1355608	-3.230837	-3.7100718	-3.2158263	-2.7885554	-3.3562207	-2.9079423	-3.0834737	-3.231251	-3.0830634	-3.071535	-4.2827387	-3.2570355	-2.706924	-2.3297744	-4.156243	-1.8374549	-4.1993127	-1.6655587	-2.2285187	-3.2726538	-4.580931	-3.4888542	-3.340914	-4.1013117	-4.0852346	-3.7464707	-2.464729	-3.643168	-2.1021054	-3.1981988	-3.5528567	-4.2604713	-3.537446	-3.004293	-3.6143162	-2.724486	-3.7225852	-3.9677243	-1.7532402	1.5525414	-3.0451772	-3.6013155	-3.4631093	-3.3162084	-3.7535818	-2.9384804	-2.5631182	-3.2541783
INO80	-10.221147	-11.846294	-11.158423	-6.33564	-12.791386	-9.230815	-9.05092	-10.909426	-10.0923395	-7.0101633	-10.423384	-6.288348	-10.459038	-10.210276	-7.061623	-10.822085	-10.93746	-8.750356	-9.428675	-5.0312977	-9.491812	-4.854554	-11.7045765	-4.6940084	-10.75707	-9.964689	-13.78731	-9.934845	-10.422718	-11.925434	-11.953121	-10.349949	-7.47305	-10.764298	-8.265681	-11.359919	-11.071855	-9.466072	-10.52386	-11.863708	-10.892486	-9.808254	-11.285585	-12.930955	-5.961404	-7.7737823	-9.460249	-9.52249	-11.87186	-10.802363	-12.270249	-9.944476	-5.2584953	-11.262568
INSR	-9.0989485	-10.753377	-9.392106	-5.8863726	-10.7762985	-8.199453	-9.095981	-9.461461	-9.547993	-6.8698177	-8.799928	-5.5527153	-9.034056	-8.909984	-5.3786497	-8.984486	-9.737274	-7.0743275	-7.690663	-4.268011	-7.596122	-3.7825475	-9.680008	-3.7804148	-7.631667	-8.375887	-11.620514	-9.7624445	-8.854292	-11.099715	-9.588884	-10.236154	-5.884019	-9.131791	-6.1276855	-9.081132	-10.12454	-8.785336	-8.646091	-9.288062	-9.582289	-7.2836456	-8.981581	-11.036111	-4.190675	-5.825912	-7.7324877	-8.934552	-10.61637	-10.470228	-9.681845	-7.7841287	-5.131106	-9.502679
INTS11	-12.72093	-10.271723	13.677793	-11.532599	-14.488787	-12.389118	-11.630404	-12.5974865	13.932186	-11.973542	13.667156	-15.055724	14.271397	-13.537839	-10.612414	14.881497	-11.083753	-13.249292	14.840949	-8.58115	-11.793158	-10.006718	-14.646411	-9.818364	-14.932477	13.8907385	-13.693045	13.470168	-10.696639	-11.959646	-14.226824	13.869158	-12.488594	13.577796	11.920282	14.838868	14.754844	-10.230035	-12.399767	-11.396255	-14.312992	-12.56044	-16.891687	-16.063158	-8.235973	-9.313869	13.69748	14.881697	-12.790571	14.738774	-13.507569	-13.10666	-6.753317	-13.549582
INTS12	-15.765452	-18.013859	-16.327501	-10.887489	-18.261368	-15.318391	-14.901399	-15.998686	-14.98256	-10.950743	-15.167706	-10.154736	-15.891961	-15.2412615	-11.245926	-14.736141	-16.285772	-12.930692	-12.169237	-7.4997077	-15.612382	-7.7834845	-18.200436	-8.80134	-15.662646	-14.582701	-19.618938	-14.845822	-15.026254	-18.844164	-18.298481	-15.992222	-11.754975	-15.431738	-12.362566	-16.180065	-16.932875	-14.336007	-15.529127	-16.835863	-17.390833	-15.441443	-18.006868	-19.105444	-8.558698	-11.273925	-13.216805	-14.484004	-17.06931	-15.376723	-16.629313	-14.103579	-9.425752	-17.425297
INTS13	-21.897789	-21.842287	-19.983545	-14.103299	-22.616549	-19.459932	-19.772112	-20.58852	-18.642048	-15.412965	-20.21673	-13.455866	-19.820652	-20.14154	-15.319814	-17.972147	-20.97275	-17.478724	-16.59701	-10.870626	-18.175787	-10.124579	-21.879581	-10.104254	-19.222252	-17.211365	-24.766586	-18.790232	-19.449018	-24.283735	-22.717812	-18.824266	-15.341444	-20.386934	-14.014939	-20.802647	-20.824839	-16.24485	-19.47054	-20.783453	-21.799286	-19.215761	-22.47685	-23.849018	-10.857347	-12.823639	-16.181484	-18.394262	-21.140806	-19.572638	-20.179823	-18.194052	-12.680016	-22.291424
IRF1	-19.340921	-21.149303	-17.795704	-13.273437	-21.415003	-19.028303	-18.466513	-20.4394	-17.018885	-14.121458	-17.832153	-12.413081	-18.125849	-18.351713	-14.088592	-15.001571	-18.508287	-16.71475	-14.795595	-10.641984	-17.328001	-9.469685	-18.2371	-9.94592	-17.13826	-15.812578	-24.044937	-16.89093	-17.564644	-21.643446	-19.77136	-16.467045	-13.316733	-17.94631	-13.19475	-18.22773	-18.61288	-14.767097	-17.555141	-18.245422	-19.281757	-17.283012	-19.334087	-20.666658	-9.636749	-12.013867	-13.731253	-16.357233	-19.590364	-17.670818	-18.659327	-17.258617	-11.447539	-21.090034
IRF2	-16.317213	-17.907335	-15.847627	-9.127162	-17.95376	-14.82153	-15.442713	-16.377142	-14.9814415	-10.598211	-16.016115	-9.200139	-14.948035	-15.245624	-10.440987	-14.946549	-15.844521	-12.4754095	-12.335294	-7.6533303	-14.563818	-7.167961	-17.242512	-6.802655	-14.502126	-14.537971	-19.625912	-14.632856	-14.334758	-18.087524	-18.205965	-15.598565	-11.327068	-15.480399	-10.308097	-15.26741	-16.64848	-14.055071	-14.9210415	-15.911101	-15.530669	-14.11959	-16.818626	-18.666838	-8.179757	-11.746361	-13.876693	-13.830411	-17.2184	-15.851798	-15.73781	-13.239776	-8.342699	-16.217672
IRF3	-8.214017	-9.316887	-6.187111	-3.9261045	-7.992623	-7.7798266	-7.758155	-7.243093	-6.3613467	-6.837471	-7.97426	-5.771942	-6.0820465	-7.235264	-4.462401	-7.6701937	-8.254377	-5.2850385	-6.041826	-2.8331115	-7.5433683	-3.7051208	-8.624178	-2.9093175	-5.5482936	-8.511157	-9.9344635	-6.5383167	-6.2865176	-8.213386	-7.848823	-8.573277	-4.969413	-6.847965	-5.588211	-8.451097	-9.921876	-6.8913417	-6.255823	-7.561518	-6.868631	-7.2114177	-8.913046	-8.386417	-4.0556736	-6.331839	-7.0923014	-5.6689315	-8.34506	-6.9367914	-7.710351	-6.241215	-3.7053616	-8.63609
