Gene	TCGA-19-4065	GLSS-HF-B972	GLSS-19-0266	GLSS-MD-0023	GLSS-HF-6658	GLSS-CU-R019	GLSS-HF-2548	GLSS-HF-3050	GLSS-19-0268	GLSS-SM-R093	GLSS-19-0271	GLSS-CU-R004	GLSS-19-0273	GLSS-SM-R063	GLSS-CU-P102	GLSS-19-0270	GLSS-MD-LP04	GLSS-MD-0022	GLSS-19-0272	GLSS-SM-R103	GLSS-SM-R080	GLSS-SM-R066	GLSS-SM-R088	GLSS-MD-0035	TCGA-06-0125	GLSS-19-0274	GLSS-HF-57AE	GLSS-19-0267	GLSS-HF-EE74	GLSS-HF-6504	TCGA-06-0210	GLSS-19-0277	GLSS-SM-R060	GLSS-19-0276	GLSS-SM-R068	GLSS-19-0278	GLSS-19-0280	GLSS-HK-0003	GLSS-CU-P069	GLSS-HF-DF35	GLSS-CU-P055	GLSS-MD-0042	TCGA-14-1034	GLSS-CU-P003	GLSS-SM-R064	GLSS-SM-R083	TCGA-19-0957	GLSS-19-0275	GLSS-HK-0001	GLSS-19-0269	GLSS-CU-P046	GLSS-MD-0026	GLSS-SM-R065	GLSS-HF-9A7A
BCL11B	-0.196998	-0.2219189	-0.2008884	-0.1178308	-0.21932118	-0.18373354	-0.18349034	-0.19990778	-0.1862151	-0.13295554	-0.18773061	-0.116596684	-0.178927	-0.19335996	-0.13657494	-0.18687123	-0.19626403	-0.16428518	-0.15611854	-0.098287895	-0.1907821	-0.09493951	-0.21619102	-0.09328931	-0.1773311	-0.1765247	-0.23544508	-0.18709476	-0.17992729	-0.22214365	-0.20432898	-0.19702958	-0.1421407	-0.19351695	-0.13245793	-0.19777292	-0.20411167	-0.16919503	-0.18721804	-0.2103027	-0.2025113	-0.17989682	-0.21468356	-0.22599207	-0.103697374	-0.131655	-0.1696428	-0.17379361	-0.21121201	-0.20080526	-0.19840439	-0.18080133	-0.11852299	-0.20646039
BCL3	-0.26142687	-0.26209542	-0.2444901	-0.17875104	-0.27432358	-0.23658262	-0.24295503	-0.2606548	-0.22639279	-0.1777982	-0.21704477	-0.18698502	-0.23577224	-0.25068098	-0.19054492	-0.2146928	-0.23989204	-0.22110489	-0.17966872	-0.14288698	-0.23870713	-0.13631505	-0.27575198	-0.1456764	-0.26256812	-0.2217879	-0.3088805	-0.21857166	-0.22919253	-0.28128454	-0.27604744	-0.22468145	-0.19311893	-0.21993189	-0.17195585	-0.2578737	-0.255437	-0.21567065	-0.24435057	-0.2548227	-0.27415007	-0.25329438	-0.2937177	-0.30670846	-0.13221373	-0.17441775	-0.19338933	-0.20010507	-0.27024958	-0.22901347	-0.25933877	-0.22581843	-0.14932732	-0.26892552
BCL6	-0.24387795	-0.24819869	-0.22362	-0.16953285	-0.25749508	-0.22930755	-0.22850987	-0.24708846	-0.20454821	-0.18163502	-0.21518877	-0.18239218	-0.21493289	-0.23959364	-0.18030606	-0.18889287	-0.23208766	-0.20424104	-0.18085389	-0.12826315	-0.21864875	-0.13297246	-0.24641708	-0.13014099	-0.2375649	-0.1897712	-0.2817808	-0.19800867	-0.2280903	-0.26123828	-0.24680829	-0.20237197	-0.18029523	-0.21011253	-0.16678339	-0.23060782	-0.22257456	-0.18091634	-0.22087564	-0.22657463	-0.2573533	-0.22997454	-0.25483447	-0.27577123	-0.13354695	-0.15047759	-0.1795482	-0.19816868	-0.24785878	-0.21511482	-0.23833656	-0.21233433	-0.14186646	-0.26689208
BCLAF1	-0.19011588	-0.23275176	-0.17206824	-0.108415924	-0.20633103	-0.18412721	-0.17667727	-0.17937325	-0.21056339	-0.12834585	-0.1970846	-0.09576761	-0.20590773	-0.18273336	-0.13352594	-0.20440547	-0.22296262	-0.12365325	-0.19688244	-0.084726095	-0.1436295	-0.07104221	-0.21039534	-0.06497189	-0.14699556	-0.17974468	-0.24782091	-0.19352716	-0.17558378	-0.24062338	-0.22337088	-0.22557451	-0.11592373	-0.18800642	-0.11361936	-0.19044997	-0.20551428	-0.17978041	-0.17041095	-0.2159834	-0.19736913	-0.15323463	-0.18911426	-0.2501622	-0.08577135	-0.13795938	-0.18003818	-0.18941785	-0.21372819	-0.19745512	-0.1944933	-0.16204737	-0.115998596	-0.21613641
BDP1	-0.121061355	-0.170521	-0.1504662	0.089575574	-0.16502619	-0.21382205	-0.1716017	0.059868675	-0.16594863	-0.1515921	-0.14908707	-0.12978467	-0.23044938	-0.19117087	-0.12772277	-0.24428137	-0.22443275	-0.22073941	-0.19317672	-0.18356892	-0.20207548	0.08234171	-0.18474187	-0.08585964	-0.12211762	-0.18713658	-0.13825119	-0.18652885	-0.11896145	-0.18435028	-0.15609667	-0.19298047	-0.09527117	-0.120497935	-0.089325994	-0.15134522	-0.24074899	-0.20824946	-0.17916566	-0.13386872	-0.15766118	-0.13882183	-0.21321432	-0.16393103	-0.10287855	0.09244507	-0.14865479	-0.18088844	-0.12349947	-0.113437705	-0.16918257	-0.11242574	-0.109232485	-0.24674661
BHLHE40	-0.19746046	-0.18382245	-0.18367547	-0.13125215	-0.20586357	-0.17533368	-0.17754197	-0.19038297	-0.17283244	-0.13966976	-0.15862595	-0.15809953	-0.16736634	-0.18424194	-0.14671783	-0.15793875	-0.18077551	-0.17853077	-0.13859919	-0.110611536	-0.16596243	-0.11144517	-0.20960645	-0.10464162	-0.18860899	-0.15054189	-0.2212335	-0.15238203	-0.17197046	-0.20092775	-0.20273943	-0.16548924	-0.14252034	-0.16657744	-0.11766508	-0.18908107	-0.17793526	-0.1592626	-0.18854946	-0.18695939	-0.20912625	-0.17704561	-0.22831619	-0.22326629	-0.100242525	-0.1271227	-0.14515887	-0.14903668	-0.18388878	-0.17178966	-0.19214047	-0.16789098	-0.10941827	-0.20235199
BICRA	-0.1256459	-0.11026697	-0.101258576	-0.098620445	-0.119990624	-0.11998972	-0.11796471	-0.11319432	-0.091880694	-0.09254855	-0.09699286	-0.102255195	-0.096989706	-0.12040031	-0.10936912	-0.09411358	-0.12242376	-0.10260053	-0.07903952	-0.08311839	-0.095781185	-0.08158149	-0.10371653	-0.06342296	-0.11085325	-0.076401636	-0.13498779	-0.08900813	-0.10730298	-0.12645929	-0.11015343	-0.07603641	-0.08667219	-0.089277446	0.070813164	-0.10347714	-0.0897475	-0.08849718	-0.10328784	-0.082669556	-0.14066856	-0.09106175	-0.13638811	-0.1126049	-0.060918313	0.053761467	-0.06965517	-0.08801061	-0.111427225	-0.08521132	-0.1246001	-0.08270222	-0.09401211	-0.12841542
BMI1	-0.11935789	-0.10366079	0.1120277	-0.102872275	-0.13004437	-0.115562126	-0.108336814	-0.12979658	0.11130408	-0.1133813	0.11243307	-0.13372985	0.11149507	-0.13317968	-0.09063318	0.116324686	-0.10307371	-0.13153078	0.1181727	-0.0828529	-0.13596912	-0.08435881	-0.14501375	-0.08579745	-0.14444125	0.11484053	-0.12952751	0.10739847	-0.10649139	-0.11896086	-0.13904513	0.114053175	-0.12383799	0.10750785	0.114204764	0.11859137	0.11889631	-0.09876051	-0.11745071	-0.13021478	-0.1448731	-0.12896584	-0.16533971	-0.15126988	-0.081693105	-0.101045184	0.10792193	0.1181954	-0.13248089	0.11142698	-0.12287846	-0.14455967	-0.07147714	-0.13735835
BPTF	-0.086323716	-0.09102227	-0.24513105	-0.15789753	-0.21138816	-0.11277632	0.13977505	-0.20132262	-0.17840214	0.16166888	-0.21937853	-0.07653014	-0.16811816	-0.18785933	-0.1749847	-0.130877	-0.19745304	-0.23146679	-0.091946244	0.17843494	-0.19062799	0.14611186	-0.12610853	0.12662956	-0.16198447	-0.12046416	-0.18227498	-0.07402903	-0.23775883	-0.18419287	-0.16320008	-0.1128495	-0.098496065	-0.23143512	-0.17398863	-0.24003494	-0.20955655	-0.17828962	-0.11225207	-0.06814764	-0.28680646	-0.18920052	-0.15905744	-0.15552424	0.20421694	-0.13705985	-0.12793905	0.114329435	-0.17839557	-0.102167964	-0.16014853	-0.16836937	0.2406739	-0.1271516
BRCA1	-0.2503312	-0.26489878	-0.24832077	-0.15101017	-0.2736889	-0.2410317	-0.2268396	-0.24995641	-0.2316351	-0.17597169	-0.23762837	-0.16801856	-0.23465222	-0.23700006	-0.17313305	-0.23323178	-0.2378338	-0.20950131	-0.18921287	-0.1207322	-0.23415963	-0.12251527	-0.283408	-0.12831542	-0.23940858	-0.23382087	-0.3111483	-0.22437379	-0.23094931	-0.28420037	-0.2803677	-0.2433768	-0.18768802	-0.22917593	-0.17426118	-0.2572966	-0.2710519	-0.21840695	-0.2459772	-0.26922572	-0.2643317	-0.23923756	-0.29206002	-0.31316915	-0.13544872	-0.18607378	-0.21445957	-0.20817252	-0.2656683	-0.24808154	-0.2565998	-0.22889756	-0.1442182	-0.27184883
BRD1	-0.086623706	-0.10274794	-0.10467236	0.0722133	-0.11964073	-0.088639535	-0.07577046	-0.09803609	0.07100608	-0.07911796	-0.08453845	-0.08147927	-0.079861104	-0.11969747	-0.061807778	-0.10899324	-0.122784466	-0.10202353	0.07457529	0.084935404	-0.11786863	0.09910696	-0.13436456	-0.08013056	-0.12447469	-0.098759845	-0.12879676	-0.08493421	-0.1012962	-0.12109129	-0.11440939	-0.0936729	-0.11152353	-0.073124684	-0.104420446	-0.13229518	-0.12015058	-0.09412335	-0.10299947	-0.112178445	-0.124745116	-0.12658241	-0.13456173	-0.13191587	-0.072172984	-0.10810719	-0.10913781	0.074451454	-0.09277978	-0.08873383	-0.09788132	-0.12803176	0.06904855	-0.099023856
BRD2	-0.22234456	-0.2152684	-0.22802643	-0.17564635	-0.25116605	-0.21827734	-0.21170114	-0.23426542	-0.17722033	-0.18198094	-0.17742035	-0.20212966	-0.19363217	-0.22785224	-0.16800618	0.17422065	-0.21570101	-0.22659951	0.17470828	-0.13258389	-0.23276553	-0.14601378	-0.2624263	-0.1526809	-0.2625993	-0.20400591	-0.26901928	-0.17246212	-0.20725866	-0.23960124	-0.26336667	-0.19037272	-0.19701071	-0.1721767	0.17526218	-0.23503067	-0.21870427	-0.20039481	-0.23121619	-0.23384187	-0.25664788	-0.23172857	-0.27811563	-0.28453898	-0.14278008	-0.16578034	-0.17501593	0.17541163	-0.23582946	-0.19614778	-0.23179814	-0.21973673	-0.12960866	-0.24528645
BRD3	-0.2188108	-0.24139132	-0.22616202	-0.15441468	-0.24091968	-0.21581362	-0.20346771	-0.2348638	-0.20344576	-0.16207573	-0.20451824	-0.16384435	-0.20859538	-0.21713641	-0.15652545	-0.19171295	-0.22134955	-0.20151155	-0.16079444	-0.10887555	-0.21543169	-0.117402956	-0.24837488	-0.12149157	-0.22681005	-0.20540367	-0.27377072	-0.19133984	-0.20830241	-0.24786709	-0.25272506	-0.20590062	-0.17423584	-0.19698809	-0.16304736	-0.22715485	-0.24034828	-0.19251196	-0.21655689	-0.23697749	-0.2446482	-0.21613958	-0.26067016	-0.2696905	-0.12982756	-0.164385	-0.18025187	-0.17991911	-0.23781678	-0.21009333	-0.22993994	-0.21537013	-0.12956227	-0.24424985
BRD4	-0.10258114	0.11647545	0.22285289	-0.12393072	-0.12566192	-0.11297175	-0.089018956	-0.116139434	0.22937456	-0.12033163	0.22502942	-0.17565963	0.23385859	-0.121723555	-0.096787445	0.22907001	0.099537365	-0.13655442	0.23473951	-0.09358321	-0.1208277	-0.10865821	-0.13424411	-0.1135172	-0.15819092	0.23178323	-0.1072517	0.215363	0.0954581	-0.09161803	-0.13146742	0.23180506	-0.14065056	0.21189383	0.18457207	0.2380559	0.23402524	0.1034589	-0.10246091	-0.112229556	-0.12473432	-0.11211758	-0.15772064	-0.13188682	-0.10415634	0.14033204	0.2224779	0.23485558	-0.10063576	0.22550164	-0.11445889	-0.113866515	-0.072693735	-0.120902136
BRD7	-0.11678661	-0.10345235	-0.10731492	-0.11000175	-0.12880486	-0.11463909	-0.10365569	-0.11713184	-0.09577575	-0.08830851	-0.09415617	-0.10323749	-0.1032623	-0.121256575	-0.11310487	0.07940363	-0.114251144	-0.12279731	0.080047406	-0.07098001	-0.10382402	-0.08195275	-0.10594402	-0.08799819	-0.12234818	0.076458335	-0.14075263	-0.09081888	-0.115599364	-0.12558062	-0.10361265	-0.0808635	-0.10002835	-0.10406008	-0.09128479	-0.11324233	-0.082262784	-0.06929672	-0.108089186	-0.08887269	-0.13193852	-0.1243162	-0.13078916	-0.11527882	-0.061213322	0.059267793	-0.07257788	-0.08757174	-0.10924118	-0.09228688	-0.105797365	-0.102290586	-0.077513754	-0.13917138
BRD9	-0.20234177	-0.19346	-0.19113196	-0.16734031	-0.23508245	-0.19668448	-0.19366692	-0.21420436	0.1691986	-0.16878965	0.17018576	-0.20246471	-0.17437822	-0.21516697	-0.16672431	0.17981097	-0.20107076	-0.2093146	0.17869602	-0.1257182	-0.19961251	-0.14701167	-0.23494981	-0.14018445	-0.23702481	0.17087123	-0.23861198	0.16376759	-0.18986207	-0.2126049	-0.2266595	0.17141218	-0.17883506	0.16610265	0.17335826	-0.20959735	0.18143754	-0.1615504	-0.19912617	-0.20493023	-0.24141257	-0.20817256	-0.2472634	-0.25001088	-0.12150435	-0.13247675	0.16547291	0.1798864	-0.21137366	0.17326835	-0.20724523	-0.20280214	-0.1125698	-0.23066607
BRF1	-0.09795519	0.17692237	0.121033795	0.14573458	0.17746909	-0.2552217	-0.14330378	0.120112225	-0.16323137	0.14924408	-0.18684852	-0.12260522	-0.18695982	-0.18942991	0.13033956	-0.17590585	-0.24688335	-0.32462615	-0.17860183	-0.14761373	-0.15430701	0.118635744	-0.14562981	-0.12316176	0.1779176	-0.13399148	-0.15485209	-0.17676687	-0.13720143	-0.17444083	-0.16775739	-0.1678916	0.11709215	0.19878641	0.12668109	0.08880657	-0.22962718	-0.107331336	-0.17127508	-0.15295656	0.09947259	-0.14503726	-0.23525484	-0.14877594	-0.15454927	0.1209585	-0.17111957	0.12227784	0.18456014	0.09432946	-0.13115145	-0.13879086	0.20204383	-0.25289568
BRF2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
BRPF3	-0.2504431	-0.26588604	-0.24457574	-0.1574043	-0.27036232	-0.22905198	-0.23308009	-0.24891998	-0.22546683	-0.17244335	-0.22848517	-0.16961533	-0.22640805	-0.23540592	-0.17500249	-0.23007658	-0.23924711	-0.2093427	-0.18376477	-0.12207351	-0.22593251	-0.12221077	-0.2720169	-0.124394104	-0.24008986	-0.22798635	-0.2957742	-0.21550985	-0.22593053	-0.27793044	-0.26923728	-0.23988657	-0.16756727	-0.230833	-0.17086689	-0.2525988	-0.26674655	-0.21659157	-0.24751042	-0.2506828	-0.26525164	-0.22997288	-0.28020784	-0.29614085	-0.12575163	-0.18082318	-0.21436661	-0.2106703	-0.25745076	-0.23773569	-0.25561628	-0.21848658	-0.14093907	-0.26132706
CASP8AP2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
CASZ1	-0.058915313	-0.06096124	-0.07255889	-0.0642428	-0.089815624	-0.043528017	-0.06517277	-0.055186708	0.06723647	-0.061796334	0.069082	-0.07959398	0.06926798	-0.09030942	-0.05176083	0.07096577	-0.07018841	-0.07807125	0.074267775	-0.043271877	-0.07092682	-0.06514561	-0.09657306	-0.04548008	-0.08712404	0.069698125	-0.060120486	0.06510425	-0.049409203	-0.0634027	-0.07878047	0.06927226	-0.060464308	0.06615481	0.06652273	-0.08041315	0.07262105	-0.061524387	-0.075568914	-0.08202094	-0.09014274	-0.059773415	-0.0915139	-0.112785235	-0.052953217	-0.052719023	-0.070661515	0.07199922	-0.06400339	-0.07351301	-0.06910222	-0.06624352	-0.032692283	-0.07894169
CBFA2T3	-0.110272996	-0.08154599	0.15423813	-0.15769197	0.14026463	-0.18839622	-0.15392898	-0.096733905	0.12324821	0.116990075	-0.09865444	-0.38855436	0.09536967	0.16362692	-0.16822666	-0.13526054	-0.16735251	0.12835291	0.10899438	-0.12276142	0.12539774	-0.24968384	0.12552612	0.094446294	-0.14834598	0.10178613	-0.15376632	0.13180241	-0.105938636	-0.10074941	0.091874145	-0.12034976	0.10686838	0.17474794	0.17754371	0.21923847	0.105845526	0.094642095	0.0952081	0.105663635	0.103579365	0.12404425	-0.15180299	-0.11526001	0.12075094	0.11649362	0.23144336	0.21560599	-0.08102493	0.13043718	0.16846415	0.14018226	-0.20591126	-0.13008305
CBFB	-0.1209626	-0.10373003	-0.09083356	-0.1582029	-0.09736013	-0.1121455	-0.11578613	-0.17249723	-0.115527265	-0.10279599	-0.09043993	-0.15209399	-0.10673525	-0.1490023	-0.13991353	-0.08357898	-0.10237487	-0.118711285	-0.08189664	-0.1236473	-0.08183552	-0.104217336	-0.07387187	-0.084968306	-0.11579573	0.080812626	-0.1470096	-0.11392151	-0.15916096	-0.16860414	-0.077057764	0.07721309	-0.061159812	-0.16754039	0.068093896	-0.091708094	-0.080861986	0.08407884	-0.09132407	-0.084453784	-0.16389096	-0.09621285	-0.1190414	-0.11284042	-0.07337256	0.07539357	0.07285805	-0.13119677	-0.11193734	-0.08660662	-0.12360487	-0.077564016	-0.10741496	-0.08994409
CBX1	-0.18488315	-0.20618741	-0.1835994	-0.11186111	-0.20576206	-0.17110468	-0.17006396	-0.18956621	-0.1842279	-0.1255545	-0.19326735	-0.116874	-0.18113057	-0.18057151	-0.1252285	-0.17108111	-0.20217717	-0.14538668	-0.15419658	-0.08428773	-0.17298658	-0.08589202	-0.20569214	-0.085394956	-0.17180164	-0.1644074	-0.23995025	-0.17558548	-0.17620346	-0.21701188	-0.2005476	-0.18901408	-0.13707274	-0.18027987	-0.13849778	-0.17965394	-0.19722591	-0.15898988	-0.17715023	-0.18922608	-0.19081314	-0.17450738	-0.19984272	-0.2198026	-0.1037552	-0.14638357	-0.17045736	-0.16735254	-0.20096174	-0.18148589	-0.18972687	-0.17646918	-0.09757005	-0.1985942
CBX2	0.14211376	0.18359353	0.12455775	0.024124088	0.11612372	0.110027015	0.1185714	0.112880535	0.18109635	0.042429365	0.18160963	-0.064817056	0.16488834	0.086134106	0.065321535	0.1429917	0.13042086	0.030200398	0.1614885	0.043607056	0.08164282	0.024148349	0.100915916	-0.035752863	0.052284285	0.12873097	0.15460311	0.13663541	0.14070946	0.16057491	0.098250635	0.22645652	0.08250478	0.18154003	0.06221486	0.12039349	0.16634776	0.10689568	0.09636472	0.13178927	0.08237862	0.080989316	0.07416121	0.12912399	0.0364141	0.09595165	0.12825188	0.164506	0.12361192	0.19247614	0.11176756	0.05359883	0.08867105	0.1081613
CBX3	-0.115439974	-0.106532305	-0.104830034	-0.08653985	-0.12645751	-0.10494495	-0.1030398	-0.12716061	-0.097289756	-0.086797535	-0.09127016	-0.095746644	-0.097628415	-0.12389259	-0.08961015	-0.09532176	-0.11354347	-0.10891449	0.07870747	-0.057970002	-0.11738111	-0.06585198	-0.13400175	-0.07339672	-0.108725846	-0.096730486	-0.1326758	-0.09131886	-0.08832128	-0.12061678	-0.12862594	-0.09881794	-0.09681327	-0.09287012	0.07986513	-0.1038027	-0.11540422	-0.10146227	-0.107440695	-0.10472963	-0.13580285	-0.11319912	-0.12993795	-0.13657638	-0.06976592	-0.09874266	-0.08588052	0.07972986	-0.11563348	-0.09625131	-0.11673034	-0.108913936	-0.054985885	-0.12254572
CBX5	-0.078082845	-0.12125123	-0.11628475	-0.11309443	-0.17074019	-0.07169557	-0.053777825	-0.15978825	-0.07753903	0.097656995	-0.15072522	-0.064768784	-0.11387582	-0.11207585	0.09925996	0.08133753	-0.1259544	-0.12546638	0.0691146	0.07204004	-0.12550734	0.14453378	-0.10228721	-0.06366555	-0.09600137	0.06590205	-0.119563624	-0.12753434	-0.13425516	-0.12871404	-0.112542816	0.08872933	0.054607198	-0.13073754	-0.102467835	0.066060044	-0.13967691	-0.080437936	-0.12652865	-0.091532275	-0.1367507	-0.088665746	-0.12826464	-0.14385577	-0.10616373	-0.15090817	-0.0653559	0.07174785	-0.13222815	-0.1040115	-0.10074121	-0.13400939	0.11634678	-0.10986432
CBX6	0.2571968	0.29905355	0.3142599	0.107964985	0.17215931	0.16695507	0.13642442	0.17395523	0.25315925	0.10928898	0.2039222	-0.19377589	0.14360811	0.24587071	0.091591954	0.23167376	0.12520319	0.14955954	0.2959074	0.106221505	0.20504956	-0.16691573	0.13190185	0.118347235	0.15165699	0.16585393	0.17719314	0.19125898	0.13664728	0.22945835	0.14368677	0.22580096	0.15501286	0.15868334	0.22247131	0.1487468	0.26283363	0.10045358	0.25315925	0.12600285	-0.13187562	0.22654818	0.15680878	-0.08158984	0.14379163	0.14719996	0.2232054	0.27312413	0.07485188	0.2026113	0.20954593	0.23534426	0.13355358	0.18092917
CBX7	0.36523208	0.2929111	0.28716663	-0.16005315	0.29450417	0.17551436	0.2243991	0.22801179	0.33342475	0.20679635	0.26948345	-0.07954391	0.20860879	0.22218809	0.13000584	0.425362	0.138806	0.21843278	0.45005608	0.22352761	0.25325313	0.21838038	0.27737433	0.2799888	0.17361537	0.39804128	0.3819889	0.28206816	0.25850275	0.31832188	0.34682122	0.35582736	0.17847496	0.3284896	0.28635123	0.22954024	0.36920068	0.2727646	0.42373118	0.360381	0.15600897	0.30486932	0.26578543	0.28009602	0.17355444	0.11302715	0.2381015	0.4847143	0.15456462	0.31037858	0.1896848	0.3321376	0.17898688	0.40109575
CBX8	0.12426551	0.15536636	0.07883351	-0.025566446	0.099857636	0.08325184	0.093379736	0.07150317	0.14868988	0.044471193	0.15102087	-0.070334174	0.124758944	0.06597312	0.077251755	0.1500791	0.09163755	0.03432596	0.15832087	0.042882495	0.038588185	-0.03110603	0.07479416	-0.053909607	-0.027445644	0.09315167	0.12372092	0.12408514	0.11861492	0.14050534	0.0602618	0.18440764	0.037376728	0.15699148	0.05349516	0.08574415	0.14655572	0.08014991	0.05974583	0.120059654	0.060688466	0.060094442	0.0563187	0.063724495	0.033091083	0.04696956	0.083179004	0.15955748	0.09264437	0.13179271	0.10426208	0.035461973	0.07904078	0.09411165
CCAR2	-0.1368609	-0.19228801	-0.12549368	-0.089414984	-0.1625255	-0.16045676	-0.15114117	-0.14920515	-0.15777346	-0.128054	-0.16019343	-0.10529359	-0.13518086	-0.16242819	-0.116229974	-0.15153693	-0.13417083	-0.14262266	-0.11948716	-0.0803645	-0.12684844	-0.066089824	-0.16128337	-0.044983808	-0.11772571	-0.15056817	-0.1995638	-0.16077438	-0.10425613	-0.15940043	-0.16733679	-0.19052039	-0.13135365	-0.15322523	0.070523895	-0.16353789	-0.19862248	-0.11274661	-0.116960146	-0.11174395	-0.17566006	-0.13389745	-0.17282636	-0.2069546	-0.068092525	-0.09963799	-0.105549864	-0.14622252	-0.1351738	-0.11378407	-0.12628637	-0.1629823	-0.07697461	-0.12993664
CCND2	-0.1425562	-0.16852549	-0.14545819	-0.0941241	-0.17751007	-0.13810444	-0.13470846	-0.129237	-0.12876879	-0.11503714	-0.14055097	-0.10631115	-0.14928226	-0.12355043	-0.10782274	-0.14219272	-0.1468003	-0.101210415	-0.09891485	-0.07518295	-0.088584006	-0.08124024	-0.15373483	-0.054924384	-0.1357607	-0.1360623	-0.18498193	-0.13082978	-0.14284492	-0.16101915	-0.14077957	-0.15722764	-0.10054856	-0.1075928	-0.07345772	-0.15133259	-0.15141961	-0.1320238	-0.16728894	-0.14218111	-0.13554464	-0.11026491	-0.15813875	-0.17278811	-0.084448	-0.093380384	-0.117100544	-0.11874439	-0.15839346	-0.14760119	-0.1353777	-0.09637082	-0.090166315	-0.13035868
CDC5L	-0.15766585	-0.15438552	-0.15617391	-0.08861466	-0.16679537	-0.17780153	-0.20045228	-0.21780816	0.11825351	0.103604354	-0.15515354	-0.23232906	-0.1688292	-0.12399792	-0.21309793	-0.17383452	0.074471526	-0.1676489	-0.19805995	-0.102975614	-0.15801609	-0.26187143	-0.11465053	-0.12466391	-0.12834412	0.07880533	-0.18927927	-0.17898461	-0.17245978	0.18254207	-0.113300614	-0.13452147	0.06377838	-0.08032762	0.12779668	-0.17773673	-0.1348138	-0.11453333	-0.14454174	-0.19245481	-0.16879198	-0.24089049	-0.12049007	-0.12057141	-0.1582174	0.0675882	-0.15511356	-0.12397723	-0.16636378	-0.2155082	-0.2759566	-0.1345587	-0.21405348	-0.21427272
CDK12	-0.16755144	-0.22572605	-0.13842095	-0.12685211	-0.18752289	-0.23201343	-0.2011031	-0.19345695	-0.18995127	-0.11107246	-0.19077803	-0.09214737	-0.18683828	-0.18409145	-0.11976634	-0.17892891	-0.18712036	-0.14056002	-0.15529512	0.04967815	-0.18182562	0.10439388	-0.20256995	-0.083677016	-0.1596336	-0.17396635	-0.27171817	-0.21327777	-0.1791046	-0.22150545	-0.21151511	-0.21059689	-0.15367721	-0.17736745	-0.14039944	-0.17186095	-0.19763952	-0.14356388	-0.122897126	-0.20908538	-0.1884325	-0.18148951	-0.15474002	-0.20072564	-0.10146155	-0.15453884	-0.20128468	-0.16439755	-0.2161212	-0.21048838	-0.19450875	-0.16216522	-0.13663265	-0.22500916
CDK2	-0.069194674	-0.059673153	-0.06185176	-0.06064237	-0.0718427	-0.060595125	-0.060924117	-0.051490713	0.052047845	-0.04793557	-0.059879903	-0.06216599	-0.07234226	-0.07454122	-0.044132847	0.05940163	-0.07292212	-0.08432161	0.05620581	-0.033824395	-0.093417816	-0.05181296	-0.06875811	-0.0890621	-0.080916084	0.055517353	-0.08171717	0.05204058	-0.060531378	-0.069447964	-0.08192931	0.05280492	-0.07054712	0.05061019	-0.07074754	-0.0676898	-0.057480857	-0.05946021	-0.063255295	-0.062702715	-0.07254611	-0.08909421	-0.093784355	-0.09268638	-0.04410257	-0.0628042	-0.06239088	0.054402832	-0.07148667	0.05167062	-0.054752488	-0.07561697	-0.036726985	-0.07717795
CDK7	-0.252982	-0.2800259	-0.24288528	-0.14867856	-0.27675092	-0.23518868	-0.23942786	-0.2577325	-0.22733438	-0.1747787	-0.25316474	-0.15519711	-0.23508443	-0.23891479	-0.16612588	-0.22724718	-0.25679815	-0.19966972	-0.20175922	-0.12115438	-0.22919796	-0.11638539	-0.26802635	-0.11563271	-0.22991815	-0.22512926	-0.3040266	-0.22185391	-0.22911467	-0.27950057	-0.26271763	-0.24230681	-0.18463956	-0.2377046	-0.18081187	-0.24453253	-0.25848162	-0.20088595	-0.22802952	-0.25464115	-0.25647846	-0.23203108	-0.26808462	-0.28268108	-0.13206808	-0.16584636	-0.21024047	-0.21884479	-0.26513943	-0.24640003	-0.2401058	-0.21639441	-0.14612089	-0.26363105
